query_number,query,intent_number,intent,rank,tool_name,score,gap,gap_percent
12,Find a GitHub repository,1,Find a GitHub repository,72,railway_tools_service_delete,0.4453125,0.0,0.0
12,Find a GitHub repository,1,Find a GitHub repository,73,railway_tools_service_restart,0.4453125,0.001953125,0.23696682464454977
12,Find a GitHub repository,1,Find a GitHub repository,74,carrot_mcp_server_api_list_employees,0.443359375,0.001953125,0.23696682464454977
12,Find a GitHub repository,1,Find a GitHub repository,75,office_word_mcp_server_api_get_paragraph_text_from_document,0.44140625,0.001953125,0.23696682464454977
12,Find a GitHub repository,1,Find a GitHub repository,76,project_management_tools_list_work_items,0.439453125,0.001953125,0.23696682464454977
12,Find a GitHub repository,1,Find a GitHub repository,77,project_management_tools_delete_project,0.4375,0.0,0.0
12,Find a GitHub repository,1,Find a GitHub repository,78,carrot_mcp_server_api_log_hours_entry,0.4375,0.0,0.0
12,Find a GitHub repository,1,Find a GitHub repository,79,office_word_mcp_server_api_get_document_xml,0.4375,0.001953125,0.23696682464454977
12,Find a GitHub repository,1,Find a GitHub repository,80,supabase_mcp_insert_table_data,0.435546875,0.0,0.0
12,Find a GitHub repository,1,Find a GitHub repository,81,carrot_mcp_server_api_create_employee,0.435546875,0.001953125,0.23696682464454977
12,Find a GitHub repository,1,Find a GitHub repository,82,office_word_mcp_server_api_create_word_document,0.43359375,0.001953125,0.23696682464454977
12,Find a GitHub repository,1,Find a GitHub repository,83,office_word_mcp_server_api_list_files,0.431640625,0.0,0.0
12,Find a GitHub repository,1,Find a GitHub repository,84,sharepoint_tools_create_txt_file_in_sharepoint,0.431640625,0.00390625,0.47393364928909953
12,Find a GitHub repository,1,Find a GitHub repository,85,carrot_mcp_server_api_update_employee,0.427734375,0.001953125,0.23696682464454977
12,Find a GitHub repository,1,Find a GitHub repository,86,office_word_mcp_server_api_delete_document,0.42578125,0.001953125,0.23696682464454977
12,Find a GitHub repository,1,Find a GitHub repository,87,outlook_mail_management_compose_email,0.423828125,0.0,0.0
12,Find a GitHub repository,1,Find a GitHub repository,88,quest_studio_file_storage_delete_file,0.423828125,0.0,0.0
12,Find a GitHub repository,1,Find a GitHub repository,89,office_word_mcp_server_api_convert_to_pdf,0.423828125,0.001953125,0.23696682464454977
12,Find a GitHub repository,1,Find a GitHub repository,90,carrot_mcp_server_api_work_hours_summary,0.421875,0.0,0.0
12,Find a GitHub repository,1,Find a GitHub repository,91,supabase_mcp_update_database_table_data,0.421875,0.0,0.0
12,Find a GitHub repository,1,Find a GitHub repository,92,office_word_mcp_server_api_add_picture,0.421875,0.001953125,0.23696682464454977
12,Find a GitHub repository,1,Find a GitHub repository,93,project_management_tools_delete_work_item,0.419921875,0.0,0.0
12,Find a GitHub repository,1,Find a GitHub repository,94,office_word_mcp_server_api_merge_doucments,0.419921875,0.0,0.0
12,Find a GitHub repository,1,Find a GitHub repository,95,project_management_tools_export_sprint_to_sharepoint,0.419921875,0.00390625,0.47393364928909953
12,Find a GitHub repository,1,Find a GitHub repository,96,project_management_tools_update_project,0.416015625,0.001953125,0.23696682464454977
12,Find a GitHub repository,1,Find a GitHub repository,97,office_word_mcp_server_api_add_heading,0.4140625,0.0,0.0
12,Find a GitHub repository,1,Find a GitHub repository,98,railway_tools_volume_delete,0.4140625,0.0,0.0
12,Find a GitHub repository,1,Find a GitHub repository,99,project_management_tools_create_sprint,0.4140625,0.00390625,0.47393364928909953
12,Find a GitHub repository,1,Find a GitHub repository,100,outlook_mail_management_reply_to_email,0.41015625,0.001953125,0.23696682464454977
12,Find a GitHub repository,1,Find a GitHub repository,101,carrot_mcp_server_api_submit_leave_application,0.408203125,0.001953125,0.23696682464454977
12,Find a GitHub repository,1,Find a GitHub repository,102,project_management_tools_add_work_item_comment,0.40625,0.0,0.0
12,Find a GitHub repository,1,Find a GitHub repository,103,quest_studio_file_storage_update_file,0.40625,0.001953125,0.23696682464454977
12,Find a GitHub repository,1,Find a GitHub repository,104,railway_tools_service_update,0.404296875,0.0078125,0.9478672985781991
12,Find a GitHub repository,1,Find a GitHub repository,105,office_word_mcp_server_api_add_page_break,0.396484375,0.0,0.0
12,Find a GitHub repository,1,Find a GitHub repository,106,project_management_tools_delete_sprint,0.396484375,0.001953125,0.23696682464454977
12,Find a GitHub repository,1,Find a GitHub repository,107,railway_tools_volume_create,0.39453125,0.001953125,0.23696682464454977
12,Find a GitHub repository,1,Find a GitHub repository,108,project_management_tools_update_user_capacity,0.392578125,0.001953125,0.23696682464454977
12,Find a GitHub repository,1,Find a GitHub repository,109,carrot_mcp_server_api_create_leave_application,0.390625,0.001953125,0.23696682464454977
12,Find a GitHub repository,1,Find a GitHub repository,110,office_word_mcp_server_api_add_table,0.388671875,0.00390625,0.47393364928909953
12,Find a GitHub repository,1,Find a GitHub repository,111,project_management_tools_assign_work_item,0.384765625,0.01171875,1.4218009478672986
12,Find a GitHub repository,1,Find a GitHub repository,112,railway_tools_volume_update,0.373046875,0.0,0.0
12,Find a GitHub repository,1,Find a GitHub repository,113,outlook_mail_management_send_email,0.373046875,0.0,0.0
12,Find a GitHub repository,1,Find a GitHub repository,114,office_word_mcp_server_api_delete_paragraph,0.373046875,0.0078125,0.9478672985781991
12,Find a GitHub repository,1,Find a GitHub repository,115,outlook_mail_management_get_email_messages,0.365234375,0.0,0.0
12,Find a GitHub repository,1,Find a GitHub repository,116,office_word_mcp_server_api_add_paragraph,0.365234375,0.0,0.0
12,Find a GitHub repository,1,Find a GitHub repository,117,carrot_mcp_server_api_update_leave_application,0.365234375,0.00390625,0.47393364928909953
12,Find a GitHub repository,1,Find a GitHub repository,118,project_management_tools_update_task_status,0.361328125,0.009765625,1.1848341232227488
12,Find a GitHub repository,1,Find a GitHub repository,119,carrot_mcp_server_api_list_leave_application,0.3515625,0.00390625,0.47393364928909953
12,Find a GitHub repository,1,Find a GitHub repository,120,outlook_mail_management_forward_email,0.34765625,0.0,0.0
12,Find a GitHub repository,1,Find a GitHub repository,121,project_management_tools_update_work_item,0.34765625,0.052734375,6.398104265402843
12,Find a GitHub repository,1,Find a GitHub repository,122,outlook_mail_management_delete_email_message,0.294921875,,
13,Get a file from SharePoint,1,Get a file from SharePoint,1,sharepoint_tools_get_sharepoint_documents,0.75390625,0.03515625,4.66321243523316
13,Get a file from SharePoint,1,Get a file from SharePoint,2,sharepoint_tools_create_txt_file_in_sharepoint,0.71875,0.01171875,1.5544041450777202
13,Get a file from SharePoint,1,Get a file from SharePoint,3,quest_studio_file_storage_get_file_content,0.70703125,0.03125,4.145077720207254
13,Get a file from SharePoint,1,Get a file from SharePoint,4,quest_studio_file_storage_get_file,0.67578125,0.015625,2.072538860103627
13,Get a file from SharePoint,1,Get a file from SharePoint,5,office_word_mcp_server_api_copy_document,0.66015625,0.0078125,1.0362694300518136
13,Get a file from SharePoint,1,Get a file from SharePoint,6,office_word_mcp_server_api_get_document_info,0.65234375,0.0078125,1.0362694300518136
13,Get a file from SharePoint,1,Get a file from SharePoint,7,sharepoint_tools_get_sharepoint_sites,0.64453125,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,8,office_word_mcp_server_api_get_document_text,0.64453125,0.0078125,1.0362694300518136
13,Get a file from SharePoint,1,Get a file from SharePoint,9,project_management_tools_export_sprint_to_sharepoint,0.63671875,0.01171875,1.5544041450777202
13,Get a file from SharePoint,1,Get a file from SharePoint,10,office_word_mcp_server_api_delete_document,0.625,0.0078125,1.0362694300518136
13,Get a file from SharePoint,1,Get a file from SharePoint,11,github_mcp_server_get_file_contents,0.6171875,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,12,office_word_mcp_server_api_get_document_xml,0.6171875,0.01171875,1.5544041450777202
13,Get a file from SharePoint,1,Get a file from SharePoint,13,office_word_mcp_server_api_list_files,0.60546875,0.00390625,0.5181347150259068
13,Get a file from SharePoint,1,Get a file from SharePoint,14,office_word_mcp_server_api_create_word_document,0.6015625,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,15,office_word_mcp_server_api_convert_to_pdf,0.6015625,0.00390625,0.5181347150259068
13,Get a file from SharePoint,1,Get a file from SharePoint,16,office_word_mcp_server_api_merge_doucments,0.59765625,0.00390625,0.5181347150259068
13,Get a file from SharePoint,1,Get a file from SharePoint,17,quest_studio_file_storage_get_files,0.59375,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,18,quest_studio_file_storage_query_files,0.59375,0.00390625,0.5181347150259068
13,Get a file from SharePoint,1,Get a file from SharePoint,19,quest_studio_file_storage_delete_file,0.58984375,0.00390625,0.5181347150259068
13,Get a file from SharePoint,1,Get a file from SharePoint,20,quest_studio_file_storage_update_file,0.5859375,0.01171875,1.5544041450777202
13,Get a file from SharePoint,1,Get a file from SharePoint,21,office_word_mcp_server_api_get_document_outline,0.57421875,0.00390625,0.5181347150259068
13,Get a file from SharePoint,1,Get a file from SharePoint,22,office_word_mcp_server_api_find_text_in_document,0.5703125,0.0078125,1.0362694300518136
13,Get a file from SharePoint,1,Get a file from SharePoint,23,office_word_mcp_server_api_add_picture,0.5625,0.01171875,1.5544041450777202
13,Get a file from SharePoint,1,Get a file from SharePoint,24,office_word_mcp_server_api_get_paragraph_text_from_document,0.55078125,0.015625,2.072538860103627
13,Get a file from SharePoint,1,Get a file from SharePoint,25,github_mcp_server_delete_file,0.53515625,0.0078125,1.0362694300518136
13,Get a file from SharePoint,1,Get a file from SharePoint,26,github_mcp_server_create_or_update_file,0.52734375,0.0078125,1.0362694300518136
13,Get a file from SharePoint,1,Get a file from SharePoint,27,office_word_mcp_server_api_search_replace,0.51953125,0.01171875,1.5544041450777202
13,Get a file from SharePoint,1,Get a file from SharePoint,28,office_word_mcp_server_api_add_table,0.5078125,0.0078125,1.0362694300518136
13,Get a file from SharePoint,1,Get a file from SharePoint,29,outlook_mail_management_search_outlook_mail,0.5,0.00390625,0.5181347150259068
13,Get a file from SharePoint,1,Get a file from SharePoint,30,quest_studio_file_storage_get_storage_usage,0.49609375,0.01171875,1.5544041450777202
13,Get a file from SharePoint,1,Get a file from SharePoint,31,office_word_mcp_server_api_delete_paragraph,0.484375,0.005859375,0.7772020725388601
13,Get a file from SharePoint,1,Get a file from SharePoint,32,project_management_tools_get_work_item,0.478515625,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,33,office_word_mcp_server_api_add_heading,0.478515625,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,34,office_word_mcp_server_api_add_paragraph,0.4765625,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,35,office_word_mcp_server_api_add_page_break,0.4765625,0.01953125,2.5906735751295336
13,Get a file from SharePoint,1,Get a file from SharePoint,36,supabase_mcp_select_database_table_data,0.45703125,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,37,gmail_tools_forward_google_email,0.455078125,0.00390625,0.5181347150259068
13,Get a file from SharePoint,1,Get a file from SharePoint,38,gmail_tools_get_google_emails,0.451171875,0.0078125,1.0362694300518136
13,Get a file from SharePoint,1,Get a file from SharePoint,39,project_management_tools_list_work_items,0.443359375,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,40,project_management_tools_get_work_item_comments,0.443359375,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,41,project_management_tools_list_team_members,0.44140625,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,42,project_management_tools_get_project,0.439453125,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,43,project_management_tools_get_team,0.439453125,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,44,project_management_tools_view_board,0.439453125,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,45,carrot_mcp_server_api_get_employee,0.4375,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,46,outlook_mail_management_find_email_address,0.4375,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,47,github_mcp_server_push_files,0.4375,0.00390625,0.5181347150259068
13,Get a file from SharePoint,1,Get a file from SharePoint,48,project_management_tools_list_users,0.43359375,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,49,github_mcp_server_pull_request_read,0.431640625,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,50,railway_tools_service_create_from_repo,0.4296875,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,51,project_management_tools_get_user_capacity,0.427734375,0.00390625,0.5181347150259068
13,Get a file from SharePoint,1,Get a file from SharePoint,52,carrot_mcp_server_api_list_employees,0.423828125,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,53,project_management_tools_list_teams,0.421875,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,54,project_management_tools_get_sprint,0.421875,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,55,project_management_tools_list_projects,0.419921875,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,56,supabase_mcp_get_table_schema,0.419921875,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,57,project_management_tools_delete_work_item,0.419921875,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,58,outlook_mail_management_get_email_messages,0.419921875,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,59,github_mcp_server_merge_pull_request,0.419921875,0.00390625,0.5181347150259068
13,Get a file from SharePoint,1,Get a file from SharePoint,60,project_management_tools_create_work_item,0.416015625,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,61,gmail_tools_reply_google_email,0.4140625,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,62,github_mcp_server_get_commit,0.4140625,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,63,gmail_tools_delete_google_email,0.412109375,0.005859375,0.7772020725388601
13,Get a file from SharePoint,1,Get a file from SharePoint,64,gmail_tools_send_google_email,0.40625,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,65,railway_tools_project_environments,0.40625,0.00390625,0.5181347150259068
13,Get a file from SharePoint,1,Get a file from SharePoint,66,project_management_tools_assign_work_item,0.40234375,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,67,github_mcp_server_list_branches,0.40234375,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,68,project_management_tools_list_sprints,0.400390625,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,69,railway_tools_project_info,0.3984375,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,70,github_mcp_server_list_pull_requests,0.396484375,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,71,carrot_mcp_server_api_update_employee,0.39453125,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,72,railway_tools_service_list,0.39453125,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,73,supabase_mcp_get_database_tables,0.392578125,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,74,github_mcp_server_search_repositories,0.390625,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,75,project_management_tools_delete_team,0.388671875,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,76,github_mcp_server_list_commits,0.38671875,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,77,project_management_tools_update_task_status,0.38671875,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,78,supabase_mcp_get_all_supabase_projects,0.38671875,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,79,railway_tools_service_info,0.38671875,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,80,railway_tools_volume_list,0.38671875,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,81,railway_tools_volume_delete,0.38671875,0.00390625,0.5181347150259068
13,Get a file from SharePoint,1,Get a file from SharePoint,82,github_mcp_server_update_pull_request,0.3828125,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,83,railway_tools_service_delete,0.3828125,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,84,github_mcp_server_create_pull_request,0.3828125,0.00390625,0.5181347150259068
13,Get a file from SharePoint,1,Get a file from SharePoint,85,outlook_mail_management_forward_email,0.37890625,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,86,carrot_mcp_server_api_create_employee,0.376953125,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,87,web_search_tools_web_search,0.376953125,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,88,github_mcp_server_create_branch,0.376953125,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,89,project_management_tools_delete_sprint,0.375,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,90,supabase_mcp_check_database_health,0.375,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,91,railway_tools_service_create_from_image,0.373046875,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,92,github_mcp_server_get_me,0.37109375,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,93,carrot_mcp_server_api_work_hours_summary,0.369140625,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,94,railway_tools_project_create,0.369140625,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,95,railway_tools_project_list,0.369140625,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,96,project_management_tools_create_sprint,0.369140625,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,97,project_management_tools_delete_project,0.369140625,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,98,project_management_tools_update_user_capacity,0.369140625,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,99,project_management_tools_add_work_item_comment,0.369140625,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,100,supabase_mcp_insert_table_data,0.369140625,0.00390625,0.5181347150259068
13,Get a file from SharePoint,1,Get a file from SharePoint,101,carrot_mcp_server_api_log_hours_entry,0.365234375,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,102,github_mcp_server_create_repository,0.365234375,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,103,supabase_mcp_update_database_table_data,0.36328125,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,104,railway_tools_service_restart,0.361328125,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,105,carrot_mcp_server_api_hr_dashboard_summary,0.359375,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,106,project_management_tools_create_team,0.357421875,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,107,railway_tools_project_delete,0.357421875,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,108,railway_tools_database_list_types,0.35546875,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,109,outlook_mail_management_reply_to_email,0.35546875,0.00390625,0.5181347150259068
13,Get a file from SharePoint,1,Get a file from SharePoint,110,project_management_tools_create_project,0.3515625,0.005859375,0.7772020725388601
13,Get a file from SharePoint,1,Get a file from SharePoint,111,outlook_mail_management_compose_email,0.345703125,0.00390625,0.5181347150259068
13,Get a file from SharePoint,1,Get a file from SharePoint,112,project_management_tools_update_work_item,0.341796875,0.005859375,0.7772020725388601
13,Get a file from SharePoint,1,Get a file from SharePoint,113,railway_tools_volume_create,0.3359375,0.00390625,0.5181347150259068
13,Get a file from SharePoint,1,Get a file from SharePoint,114,project_management_tools_update_project,0.33203125,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,115,railway_tools_service_update,0.330078125,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,116,outlook_mail_management_delete_email_message,0.328125,0.017578125,2.33160621761658
13,Get a file from SharePoint,1,Get a file from SharePoint,117,carrot_mcp_server_api_create_leave_application,0.310546875,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,118,carrot_mcp_server_api_update_leave_application,0.310546875,0.001953125,0.2590673575129534
13,Get a file from SharePoint,1,Get a file from SharePoint,119,carrot_mcp_server_api_list_leave_application,0.30859375,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,120,railway_tools_volume_update,0.30859375,0.0,0.0
13,Get a file from SharePoint,1,Get a file from SharePoint,121,outlook_mail_management_send_email,0.30859375,0.0078125,1.0362694300518136
13,Get a file from SharePoint,1,Get a file from SharePoint,122,carrot_mcp_server_api_submit_leave_application,0.30078125,,
14,Run a query against the database,1,Run a query against the database,1,supabase_mcp_select_database_table_data,0.5625,0.0,0.0
14,Run a query against the database,1,Run a query against the database,2,supabase_mcp_check_database_health,0.5625,0.0390625,6.944444444444445
14,Run a query against the database,1,Run a query against the database,3,supabase_mcp_update_database_table_data,0.5234375,0.029296875,5.208333333333334
14,Run a query against the database,1,Run a query against the database,4,supabase_mcp_insert_table_data,0.494140625,0.009765625,1.7361111111111112
14,Run a query against the database,1,Run a query against the database,5,supabase_mcp_get_database_tables,0.484375,0.01171875,2.083333333333333
14,Run a query against the database,1,Run a query against the database,6,railway_tools_database_list_types,0.47265625,0.0078125,1.3888888888888888
14,Run a query against the database,1,Run a query against the database,7,supabase_mcp_get_table_schema,0.46484375,0.015625,2.7777777777777777
14,Run a query against the database,1,Run a query against the database,8,supabase_mcp_get_all_supabase_projects,0.44921875,0.009765625,1.7361111111111112
14,Run a query against the database,1,Run a query against the database,9,railway_tools_project_create,0.439453125,0.0078125,1.3888888888888888
14,Run a query against the database,1,Run a query against the database,10,railway_tools_volume_list,0.431640625,0.009765625,1.7361111111111112
14,Run a query against the database,1,Run a query against the database,11,railway_tools_project_environments,0.421875,0.00390625,0.6944444444444444
14,Run a query against the database,1,Run a query against the database,12,office_word_mcp_server_api_search_replace,0.41796875,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,13,railway_tools_service_restart,0.416015625,0.01171875,2.083333333333333
14,Run a query against the database,1,Run a query against the database,14,railway_tools_project_info,0.404296875,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,15,railway_tools_project_list,0.40234375,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,16,railway_tools_project_delete,0.400390625,0.01171875,2.083333333333333
14,Run a query against the database,1,Run a query against the database,17,railway_tools_volume_create,0.388671875,0.0,0.0
14,Run a query against the database,1,Run a query against the database,18,railway_tools_service_create_from_image,0.388671875,0.0078125,1.3888888888888888
14,Run a query against the database,1,Run a query against the database,19,office_word_mcp_server_api_add_table,0.380859375,0.005859375,1.0416666666666665
14,Run a query against the database,1,Run a query against the database,20,railway_tools_service_list,0.375,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,21,railway_tools_service_info,0.373046875,0.0,0.0
14,Run a query against the database,1,Run a query against the database,22,office_word_mcp_server_api_convert_to_pdf,0.373046875,0.0,0.0
14,Run a query against the database,1,Run a query against the database,23,web_search_tools_web_search,0.373046875,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,24,quest_studio_file_storage_query_files,0.37109375,0.0,0.0
14,Run a query against the database,1,Run a query against the database,25,office_word_mcp_server_api_find_text_in_document,0.37109375,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,26,railway_tools_service_create_from_repo,0.369140625,0.005859375,1.0416666666666665
14,Run a query against the database,1,Run a query against the database,27,project_management_tools_list_work_items,0.36328125,0.00390625,0.6944444444444444
14,Run a query against the database,1,Run a query against the database,28,carrot_mcp_server_api_log_hours_entry,0.359375,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,29,office_word_mcp_server_api_delete_document,0.357421875,0.00390625,0.6944444444444444
14,Run a query against the database,1,Run a query against the database,30,office_word_mcp_server_api_create_word_document,0.353515625,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,31,railway_tools_service_delete,0.3515625,0.0,0.0
14,Run a query against the database,1,Run a query against the database,32,github_mcp_server_pull_request_read,0.3515625,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,33,office_word_mcp_server_api_copy_document,0.349609375,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,34,carrot_mcp_server_api_list_employees,0.34765625,0.0,0.0
14,Run a query against the database,1,Run a query against the database,35,gmail_tools_reply_google_email,0.34765625,0.0,0.0
14,Run a query against the database,1,Run a query against the database,36,github_mcp_server_search_repositories,0.34765625,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,37,railway_tools_volume_delete,0.345703125,0.0,0.0
14,Run a query against the database,1,Run a query against the database,38,project_management_tools_create_work_item,0.345703125,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,39,office_word_mcp_server_api_get_document_outline,0.34375,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,40,railway_tools_service_update,0.341796875,0.0,0.0
14,Run a query against the database,1,Run a query against the database,41,office_word_mcp_server_api_get_document_text,0.341796875,0.0,0.0
14,Run a query against the database,1,Run a query against the database,42,office_word_mcp_server_api_get_document_xml,0.341796875,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,43,quest_studio_file_storage_get_storage_usage,0.33984375,0.0,0.0
14,Run a query against the database,1,Run a query against the database,44,outlook_mail_management_search_outlook_mail,0.33984375,0.0,0.0
14,Run a query against the database,1,Run a query against the database,45,office_word_mcp_server_api_get_document_info,0.33984375,0.0,0.0
14,Run a query against the database,1,Run a query against the database,46,gmail_tools_send_google_email,0.33984375,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,47,github_mcp_server_list_pull_requests,0.337890625,0.0,0.0
14,Run a query against the database,1,Run a query against the database,48,office_word_mcp_server_api_list_files,0.337890625,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,49,github_mcp_server_create_pull_request,0.3359375,0.0,0.0
14,Run a query against the database,1,Run a query against the database,50,office_word_mcp_server_api_add_page_break,0.3359375,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,51,office_word_mcp_server_api_merge_doucments,0.333984375,0.0,0.0
14,Run a query against the database,1,Run a query against the database,52,github_mcp_server_update_pull_request,0.333984375,0.0,0.0
14,Run a query against the database,1,Run a query against the database,53,project_management_tools_list_projects,0.333984375,0.0,0.0
14,Run a query against the database,1,Run a query against the database,54,project_management_tools_list_sprints,0.333984375,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,55,github_mcp_server_merge_pull_request,0.33203125,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,56,carrot_mcp_server_api_get_employee,0.330078125,0.0,0.0
14,Run a query against the database,1,Run a query against the database,57,carrot_mcp_server_api_update_employee,0.330078125,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,58,project_management_tools_view_board,0.328125,0.0,0.0
14,Run a query against the database,1,Run a query against the database,59,gmail_tools_forward_google_email,0.328125,0.001953125,0.3472222222222222
14,Run a query against the database,1,Run a query against the database,60,carrot_mcp_server_api_create_employee,0.326171875,0.0,0.0
14,Run a query against the database,1,Run a query against the database,61,github_mcp_server_create_repository,0.326171875,0.0,0.0
14,Run a query against the database,1,Run a query against the database,62,railway_tools_volume_update,0.326171875,0.0,0.0
14,Run a query against the database,1,Run a query against the database,63,project_management_tools_export_sprint_to_sharepoint,0.326171875,0.0,0.0
